quantile_value,income
0.2533253325,240000.0000000000
0.2534253425,240000.0000000000
0.2535253525,240000.0000000000
0.2536253625,240000.0000000000
0.2537253725,240000.0000000000
0.2538253825,240000.0000000000
0.2539253925,240000.0000000000
0.2540254025,240000.0000000000
0.2541254125,240000.0000000000
0.2542254225,240000.0000000000
0.2543254325,240000.0000000000
0.2544254425,240000.0000000000
0.2545254525,240000.0000000000
0.2546254625,240000.0000000000
0.2547254725,240000.0000000000
0.2548254825,240000.0000000000
0.2549254925,240000.0000000000
0.2550255026,240000.0000000000
0.2551255126,240000.0000000000
0.2552255226,240000.0000000000
0.2553255326,240000.0000000000
0.2554255426,240000.0000000000
0.2555255526,240000.0000000000
0.2556255626,240000.0000000000
0.2557255726,240000.0000000000
0.2558255826,240000.0000000000
0.2559255926,240000.0000000000
0.2560256026,240000.0000000000
0.2561256126,240000.0000000000
0.2562256226,240000.0000000000
0.2563256326,240000.0000000000
0.2564256426,240000.0000000000
0.2565256526,240000.0000000000
0.2566256626,240000.0000000000
0.2567256726,240000.0000000000
0.2568256826,240000.0000000000
0.2569256926,240000.0000000000
0.2570257026,240000.0000000000
0.2571257126,240000.0000000000
0.2572257226,240000.0000000000
0.2573257326,240000.0000000000
0.2574257426,240000.0000000000
0.2575257526,240000.0000000000
0.2576257626,240000.0000000000
0.2577257726,240000.0000000000
0.2578257826,240000.0000000000
0.2579257926,240000.0000000000
0.2580258026,240000.0000000000
0.2581258126,240000.0000000000
0.2582258226,240000.0000000000
0.2583258326,240000.0000000000
0.2584258426,240000.0000000000
0.2585258526,240000.0000000000
0.2586258626,240000.0000000000
0.2587258726,240000.0000000000
0.2588258826,240000.0000000000
0.2589258926,240000.0000000000
0.2590259026,240000.0000000000
0.2591259126,240000.0000000000
0.2592259226,240000.0000000000
0.2593259326,240000.0000000000
0.2594259426,240000.0000000000
0.2595259526,240000.0000000000
0.2596259626,240000.0000000000
0.2597259726,240000.0000000000
0.2598259826,240000.0000000000
0.2599259926,240000.0000000000
0.2600260026,240000.0000000000
0.2601260126,240000.0000000000
0.2602260226,240000.0000000000
0.2603260326,240000.0000000000
0.2604260426,240000.0000000000
0.2605260526,240000.0000000000
0.2606260626,240000.0000000000
0.2607260726,240000.0000000000
0.2608260826,240000.0000000000
0.2609260926,240000.0000000000
0.2610261026,240000.0000000000
0.2611261126,240000.0000000000
0.2612261226,240000.0000000000
0.2613261326,240000.0000000000
0.2614261426,240000.0000000000
0.2615261526,240000.0000000000
0.2616261626,240000.0000000000
0.2617261726,240000.0000000000
0.2618261826,240000.0000000000
0.2619261926,240000.0000000000
0.2620262026,240000.0000000000
0.2621262126,240000.0000000000
0.2622262226,240000.0000000000
0.2623262326,240023.3492123329
0.2624262426,240379.5277630763
0.2625262526,241072.0464915025
0.2626262626,241980.8351524538
0.2627262726,242985.8235007709
0.2628262826,243966.9412912963
0.2629262926,244804.1182788705
0.2630263026,245377.2842183360
0.2631263126,245569.6424451878
0.2632263226,245581.4381978957
0.2633263326,245589.6878167655
0.2634263426,245595.5035229111
0.2635263526,245599.9975374465
0.2636263626,245604.2820814860
0.2637263726,245609.4693761436
0.2638263826,245616.6716425333
0.2639263926,245627.0011017693
0.2640264026,245650.1397085912
0.2641264126,245693.8573336151
0.2642264226,245751.2458459750
0.2643264326,245815.3230315043
0.2644264426,245879.1066760360
0.2645264526,245935.6145654034
0.2646264626,245977.8644854398
0.2647264726,245998.8742219783
0.2648264826,246000.0000000000
0.2649264926,246000.0000000000
0.2650265027,246000.0000000000
0.2651265127,246000.0000000000
0.2652265227,246000.0000000000
0.2653265327,246000.0000000000
0.2654265427,246000.0000000000
0.2655265527,246000.0000000000
0.2656265627,246000.0000000000
0.2657265727,246000.0000000000
0.2658265827,246000.0000000000
0.2659265927,246000.0000000000
0.2660266027,246000.0000000000
0.2661266127,246000.0000000000
0.2662266227,246000.0000000000
0.2663266327,246000.0000000000
0.2664266427,246000.0000000000
0.2665266527,246000.0000000000
0.2666266627,246000.0000000000
0.2667266727,246000.0000000000
0.2668266827,246000.0000000000
0.2669266927,246000.0000000000
0.2670267027,246000.0000000000
0.2671267127,246000.0000000000
0.2672267227,246000.0000000000
0.2673267327,246000.0000000000
0.2674267427,246000.0000000000
0.2675267527,246000.0000000000
0.2676267627,246000.0000000000
0.2677267727,246000.0000000000
0.2678267827,246000.0000000000
0.2679267927,246000.0000000000
0.2680268027,246000.0000000000
0.2681268127,246000.0000000000
0.2682268227,246000.0000000000
0.2683268327,246000.0000000000
0.2684268427,246000.0000000000
0.2685268527,246000.0000000000
0.2686268627,246000.0000000000
0.2687268727,246000.0000000000
0.2688268827,246000.0000000000
0.2689268927,246000.0000000000
0.2690269027,246000.0000000000
0.2691269127,246000.0000000000
0.2692269227,246000.0000000000
0.2693269327,246000.0000000000
0.2694269427,246000.0000000000
0.2695269527,246000.0000000000
0.2696269627,246000.0000000000
0.2697269727,246000.0000000000
0.2698269827,246000.0000000000
0.2699269927,246000.0000000000
0.2700270027,246000.0000000000
0.2701270127,246000.0000000000
0.2702270227,246000.0000000000
0.2703270327,246000.0000000000
0.2704270427,246000.0000000000
0.2705270527,246000.0000000000
0.2706270627,246000.0000000000
0.2707270727,246000.0000000000
0.2708270827,246000.0000000000
0.2709270927,246000.0000000000
0.2710271027,246000.0000000000
0.2711271127,246000.0000000000
0.2712271227,246000.0000000000
0.2713271327,246000.0000000000
0.2714271427,246000.0000000000
0.2715271527,246000.0000000000
0.2716271627,246000.0000000000
0.2717271727,246000.0000000000
0.2718271827,246000.0000000000
0.2719271927,246000.0000000000
0.2720272027,246000.0000000000
0.2721272127,246000.0000000000
0.2722272227,246000.0000000000
0.2723272327,246000.0000000000
0.2724272427,246000.0000000000
0.2725272527,246000.0000000000
0.2726272627,246000.0000000000
0.2727272727,246000.0000000000
0.2728272827,246000.0000000000
0.2729272927,246000.0000000000
0.2730273027,246051.2817351246
0.2731273127,246255.4221806667
0.2732273227,246583.5716022601
0.2733273327,247001.7140474734
0.2734273427,247475.8335638762
0.2735273527,247971.9141990372
0.2736273627,248455.9400005259
0.2737273727,248893.8950159111
0.2738273827,249280.7706017771
0.2739273927,249717.2358067097
0.2740274027,250188.4725096579
0.2741274127,250663.0803639135
0.2742274227,251109.6590227692
0.2743274327,251496.8081395171
0.2744274427,251793.1273674499
0.2745274527,251967.2163598597
0.2746274627,252000.0000000000
0.2747274727,252000.0000000000
0.2748274827,252000.0000000000
0.2749274927,252000.0000000000
0.2750275028,252000.0000000000
0.2751275128,252000.0000000000
0.2752275228,252000.0000000000
0.2753275328,252000.0000000000
0.2754275428,252000.0000000000
0.2755275528,252000.0000000000
0.2756275628,252000.0000000000
0.2757275728,252000.0000000000
0.2758275828,252000.0000000000
0.2759275928,252000.0000000000
0.2760276028,252000.0000000000
0.2761276128,252000.0000000000
0.2762276228,252000.0000000000
0.2763276328,252000.0000000000
0.2764276428,252000.0000000000
0.2765276528,252000.0000000000
0.2766276628,252000.0000000000
0.2767276728,252000.0000000000
0.2768276828,252000.0000000000
0.2769276928,252000.0000000000
0.2770277028,252000.0000000000
0.2771277128,252000.0000000000
0.2772277228,252000.0000000000
0.2773277328,252000.0000000000
0.2774277428,252000.0000000000
0.2775277528,252000.0000000000
0.2776277628,252000.0000000000
0.2777277728,252000.0000000000
0.2778277828,252000.0000000000
0.2779277928,252000.0000000000
0.2780278028,252000.0000000000
0.2781278128,252000.0000000000
0.2782278228,252000.0000000000
0.2783278328,252000.0000000000
0.2784278428,252000.0000000000
0.2785278528,252000.0000000000
0.2786278628,252000.0000000000
0.2787278728,252002.8418318724
0.2788278828,252034.5897080193
0.2789278928,252098.9333068544
0.2790279028,252192.6078293141
0.2791279128,252312.3484763346
0.2792279228,252454.8904488521
0.2793279328,252616.9689478028
0.2794279428,252795.3191741230
0.2795279528,252993.3084372820
0.2796279628,253410.1296593246
0.2797279728,254072.1065268155
0.2798279828,254886.5205249565
0.2799279928,255760.6531389476
0.2800280028,256601.7858539910
0.2801280128,257317.2001552866
0.2802280228,257814.1775280364
0.2803280328,258000.0000000000
0.2804280428,258000.0000000000
0.2805280528,258000.0000000000
0.2806280628,258000.0000000000
0.2807280728,258000.0000000000
0.2808280828,258000.0000000000
0.2809280928,258000.0000000000
0.2810281028,258000.0000000000
0.2811281128,258000.0000000000
0.2812281228,258000.0000000000
0.2813281328,258000.0000000000
0.2814281428,258000.0000000000
0.2815281528,258000.0000000000
0.2816281628,258000.0000000000
0.2817281728,258000.0000000000
0.2818281828,258000.0000000000
0.2819281928,258000.0000000000
0.2820282028,258000.0000000000
0.2821282128,258000.0000000000
0.2822282228,258000.0000000000
0.2823282328,258000.0000000000
0.2824282428,258000.0000000000
0.2825282528,258000.0000000000
0.2826282628,258000.0000000000
0.2827282728,258000.0000000000
0.2828282828,258000.0000000000
0.2829282928,258000.0000000000
0.2830283028,258000.0000000000
0.2831283128,258000.0000000000
0.2832283228,258000.0000000000
0.2833283328,258000.0000000000
0.2834283428,258000.0000000000
0.2835283528,258000.0000000000
0.2836283628,258000.4713181150
0.2837283728,258014.2939555922
0.2838283828,258046.0222358488
0.2839283928,258093.9769036828
0.2840284028,258156.4787038918
0.2841284128,258231.8483812738
0.2842284228,258318.4066806266
0.2843284328,258414.4743467479
0.2844284428,258518.4201843938
0.2845284528,258722.2155846120
0.2846284628,259075.9101039677
0.2847284728,259527.7427897058
0.2848284828,260025.9526890702
0.2849284928,260518.7788493058
0.2850285029,260954.4603176567
0.2851285129,261281.2361413677
0.2852285229,261447.3453676829
0.2853285329,261478.3775782165
0.2854285429,261498.4253137266
0.2855285529,261512.8644112666
0.2856285629,261523.9209284051
0.2857285729,261533.8209227111
0.2858285829,261544.7904517532
0.2859285929,261559.0555731003
0.2860286029,261578.8423443212
0.2861286129,261610.1665411249
0.2862286229,261665.2605693376
0.2863286329,261738.8805371913
0.2864286429,261824.2745807240
0.2865286529,261914.6908359735
0.2866286629,262003.3774389772
0.2867286729,262083.5825257730
0.2868286829,262148.5542323987
0.2869286929,262193.5497249257
0.2870287029,262230.3386048614
0.2871287129,262262.8764198449
0.2872287229,262292.1248189673
0.2873287329,262319.0454513200
0.2874287429,262344.5999659941
0.2875287529,262369.7500120809
0.2876287629,262395.4572386716
0.2877287729,262422.4780896471
0.2878287829,262447.0496670728
0.2879287929,262468.7223018199
0.2880288029,262489.2104620495
0.2881288129,262510.2286159228
0.2882288229,262533.4912316009
0.2883288329,262560.7127772449
0.2884288429,262593.6077210159
0.2885288529,262633.9477155479
0.2886288629,262713.8787306630
0.2887288729,262847.0647271735
0.2888288829,263015.2715233369
0.2889288929,263200.2649374102
0.2890289029,263383.8107876510
0.2891289129,263547.6748923164
0.2892289229,263673.6230696637
0.2893289329,263743.4211379502
0.2894289429,263767.5791871693
0.2895289529,263788.6093136700
0.2896289629,263807.1751839377
0.2897289729,263823.0690881062
0.2898289829,263836.0833163091
0.2899289929,263846.0101586804
0.2900290029,263852.6419053537
0.2901290129,263855.7708464627
0.2902290229,263856.0000000000
0.2903290329,263856.0000000000
0.2904290429,263856.0000000000
0.2905290529,263856.0000000000
0.2906290629,263856.0000000000
0.2907290729,263856.0000000000
0.2908290829,263856.0000000000
0.2909290929,263856.0000000000
0.2910291029,263857.2816846842
0.2911291129,263868.0023397719
0.2912291229,263887.0187528806
0.2913291329,263911.1921971422
0.2914291429,263937.3839456891
0.2915291529,263962.4552716531
0.2916291629,263983.2674481666
0.2917291729,263996.6817483614
0.2918291829,264000.0000000000
0.2919291929,264000.0000000000
0.2920292029,264000.0000000000
0.2921292129,264000.0000000000
0.2922292229,264000.0000000000
0.2923292329,264000.0000000000
0.2924292429,264000.0000000000
0.2925292529,264000.0000000000
0.2926292629,264000.0000000000
0.2927292729,264000.0000000000
0.2928292829,264000.0000000000
0.2929292929,264000.0000000000
0.2930293029,264000.0000000000
0.2931293129,264000.0000000000
0.2932293229,264000.0000000000
0.2933293329,264000.0000000000
0.2934293429,264000.0000000000
0.2935293529,264000.0000000000
0.2936293629,264000.0000000000
0.2937293729,264000.0000000000
0.2938293829,264000.0000000000
0.2939293929,264000.0000000000
0.2940294029,264000.0000000000
0.2941294129,264000.0000000000
0.2942294229,264000.0000000000
0.2943294329,264000.0000000000
0.2944294429,264000.0000000000
0.2945294529,264000.0000000000
0.2946294629,264000.0000000000
0.2947294729,264000.0000000000
0.2948294829,264000.0000000000
0.2949294929,264000.0000000000
0.2950295030,264000.0000000000
0.2951295130,264000.0000000000
0.2952295230,264000.0000000000
0.2953295330,264000.0000000000
0.2954295430,264000.0000000000
0.2955295530,264000.0000000000
0.2956295630,264000.0000000000
0.2957295730,264000.0000000000
0.2958295830,264000.0000000000
0.2959295930,264000.0000000000
0.2960296030,264000.0000000000
0.2961296130,264000.0000000000
0.2962296230,264000.0000000000
0.2963296330,264000.0000000000
0.2964296430,264000.0000000000
0.2965296530,264000.0000000000
0.2966296630,264000.0000000000
0.2967296730,264000.0000000000
0.2968296830,264000.0000000000
0.2969296930,264000.0000000000
0.2970297030,264000.0000000000
0.2971297130,264000.0000000000
0.2972297230,264000.0000000000
0.2973297330,264000.0000000000
0.2974297430,264000.0000000000
0.2975297530,264000.0000000000
0.2976297630,264000.0000000000
0.2977297730,264000.0000000000
0.2978297830,264000.0000000000
0.2979297930,264000.0000000000
0.2980298030,264000.0000000000
0.2981298130,264000.0000000000
0.2982298230,264000.0000000000
0.2983298330,264000.0000000000
0.2984298430,264000.0000000000
0.2985298530,264000.0000000000
0.2986298630,264000.0000000000
0.2987298730,264000.0000000000
0.2988298830,264000.0000000000
0.2989298930,264000.0000000000
0.2990299030,264000.0000000000
0.2991299130,264000.0000000000
0.2992299230,264000.0000000000
0.2993299330,264000.0000000000
0.2994299430,264000.0000000000
0.2995299530,264000.0000000000
0.2996299630,264000.0000000000
0.2997299730,264000.0000000000
0.2998299830,264000.0000000000
0.2999299930,264000.0000000000
0.3000300030,264000.0000000000
0.3001300130,264000.0000000000
0.3002300230,264000.0000000000
0.3003300330,264000.0000000000
0.3004300430,264000.0000000000
0.3005300530,264000.0000000000
0.3006300630,264000.0000000000
0.3007300730,264000.0000000000
0.3008300830,264000.0000000000
0.3009300930,264000.0000000000
0.3010301030,264000.0000000000
0.3011301130,264000.0000000000
0.3012301230,264000.0000000000
0.3013301330,264000.0000000000
0.3014301430,264000.0000000000
0.3015301530,264000.0000000000
0.3016301630,264000.0000000000
0.3017301730,264203.2061130098
0.3018301830,264818.3316238443
0.3019301930,265717.9005090641
0.3020302030,266772.1781995727
0.3021302130,267851.4301262759
0.3022302230,268825.9217200775
0.3023302330,269565.9184118830
0.3024302430,269941.6856325964
0.3025302530,269965.8813321203
0.3026302630,269967.9315616613
0.3027302730,269969.4486701746
0.3028302830,269970.6065061531
0.3029302930,269971.5789180894
0.3030303030,269972.5397544766
0.3031303130,269973.6628638075
0.3032303230,269975.1220945748
0.3033303330,269977.1588886619
0.3034303430,269980.1268970749
0.3035303530,269983.7570253520
0.3036303630,269987.7005260635
0.3037303730,269991.6086517795
0.3038303830,269995.1326550703
0.3039303930,269997.9237885061
0.3040304030,269999.6333046572
0.3041304130,270000.0000000000
0.3042304230,270000.0000000000
0.3043304330,270000.0000000000
0.3044304430,270000.0000000000
0.3045304530,270000.0000000000
0.3046304630,270000.0000000000
0.3047304730,270000.0000000000
0.3048304830,270000.0000000000
0.3049304930,270000.0000000000
0.3050305031,270000.0000000000
0.3051305131,270000.0000000000
0.3052305231,270000.0000000000
0.3053305331,270000.0000000000
0.3054305431,270000.0000000000
0.3055305531,270000.0000000000
0.3056305631,270000.0000000000
0.3057305731,270000.0000000000
0.3058305831,270012.4669024346
0.3059305931,270051.4005792383
0.3060306031,270113.0554561106
0.3061306131,270193.6092106782
0.3062306231,270289.2395205678
0.3063306331,270396.1240634060
0.3064306431,270510.4405168194
0.3065306531,270628.3665584348
0.3066306631,270764.8695460731
0.3067306731,270958.2124898100
0.3068306831,271194.0205406648
0.3069306931,271455.2631645318
0.3070307031,271724.9098273058
0.3071307131,271985.9299948809
0.3072307231,272221.2931331519
0.3073307331,272413.9687080131
0.3074307431,272553.5329050029
0.3075307531,272666.3711978223
0.3076307631,272762.6528740376
0.3077307731,272848.4574424625
0.3078307831,272929.8644119105
0.3079307931,273012.9532911952
0.3080308031,273103.8035891302
0.3081308131,273208.4948145291
0.3082308231,273333.6069755668
0.3083308331,273487.4086810028
0.3084308431,273665.3133646332
0.3085308531,273859.8867678054
0.3086308631,274063.6946318673
0.3087308731,274269.3026981666
0.3088308831,274469.2767080507
0.3089308931,274656.1824028675
0.3090309031,274823.0755996313
0.3091309131,274991.2318596672
0.3092309231,275168.8326346061
0.3093309331,275346.8479023621
0.3094309431,275516.2476408491
0.3095309531,275668.0018279812
0.3096309631,275793.0804416722
0.3097309731,275882.4534598363
0.3098309831,275927.0908603873
0.3099309931,275942.9289128162
0.3100310031,275956.9806360379
0.3101310131,275969.2195901298
0.3102310231,275979.5516132858
0.3103310331,275987.8825436999
0.3104310431,275994.1182195662
0.3105310531,275998.1644790784
0.3106310631,275999.9271604306
0.3107310731,276000.0000000000
0.3108310831,276000.0000000000
0.3109310931,276000.0000000000
0.3110311031,276000.0000000000
0.3111311131,276000.0000000000
0.3112311231,276000.0000000000
0.3113311331,276000.0000000000
0.3114311431,276000.0000000000
0.3115311531,276000.0000000000
0.3116311631,276000.0000000000
0.3117311731,276000.0000000000
0.3118311831,276000.0000000000
0.3119311931,276000.0000000000
0.3120312031,276000.0000000000
0.3121312131,276000.0000000000
0.3122312231,276000.0000000000
0.3123312331,276000.0000000000
0.3124312431,276000.0000000000
0.3125312531,276000.0000000000
0.3126312631,276000.0000000000
0.3127312731,276000.0000000000
0.3128312831,276000.0000000000
0.3129312931,276000.0000000000
0.3130313031,276000.0000000000
0.3131313131,276000.0000000000
0.3132313231,276000.0000000000
0.3133313331,276000.0000000000
0.3134313431,276000.0000000000
0.3135313531,276000.0000000000
0.3136313631,276000.0000000000
0.3137313731,276000.0000000000
0.3138313831,276000.0000000000
0.3139313931,276000.0000000000
0.3140314031,276000.0000000000
0.3141314131,276000.0000000000
0.3142314231,276000.0000000000
0.3143314331,276000.0000000000
0.3144314431,276000.0000000000
0.3145314531,276000.0000000000
0.3146314631,276000.0000000000
0.3147314731,276000.0000000000
0.3148314831,276000.0000000000
0.3149314931,276000.0000000000
0.3150315032,276000.0000000000
0.3151315132,276000.0000000000
0.3152315232,276000.0000000000
0.3153315332,276000.0000000000
0.3154315432,276000.0000000000
0.3155315532,276000.0000000000
0.3156315632,276000.0000000000
0.3157315732,276000.0000000000
0.3158315832,276000.0000000000
0.3159315932,276000.0000000000
0.3160316032,276000.0000000000
0.3161316132,276000.0000000000
0.3162316232,276000.0000000000
0.3163316332,276000.0000000000
0.3164316432,276028.7014288829
0.3165316532,276345.3943129965
0.3166316632,276936.0565618016
0.3167316732,277705.4634560785
0.3168316832,278558.3902766066
0.3169316932,279399.6123041668
0.3170317032,280133.9048195381
0.3171317132,280666.0431035015
0.3172317232,280906.9402306686
0.3173317332,281015.7988313333
0.3174317432,281103.7822759873
0.3175317532,281175.6410461033
0.3176317632,281236.1256231544
0.3177317732,281289.9864886136
0.3178317832,281341.9741239538
0.3179317932,281396.8390106480
0.3180318032,281459.3316301690
0.3181318132,281522.7577400125
0.3182318232,281579.2594387582
0.3183318332,281632.5139172557
0.3184318432,281686.1994784301
0.3185318532,281743.9944252068
0.3186318632,281809.5770605109
0.3187318732,281886.6256872677
0.3188318832,281978.8186084024
0.3189318932,282109.7831642201
0.3190319032,282313.0633287442
0.3191319132,282571.2998487249
0.3192319232,282865.6359830206
0.3193319332,283177.2149904891
0.3194319432,283487.1801299890
0.3195319532,283776.6746603778
0.3196319632,284026.8418405141
0.3197319732,284230.2869650031
0.3198319832,284422.9965566287
0.3199319932,284608.2866376665
0.3200320032,284784.7788887068
0.3201320132,284951.0949903399
0.3202320232,285105.8566231563
0.3203320332,285247.6854677463
0.3204320432,285375.2032047001
0.3205320532,285487.9885278060
0.3206320632,285593.6551131206
0.3207320732,285693.6277998295
0.3208320832,285787.2656607365
0.3209320932,285873.9277686457
0.3210321032,285952.9731963608
0.3211321132,286023.7610166860
0.3212321232,286085.6503024251
0.3213321332,286137.9493686932
0.3214321432,286179.4111560199
0.3215321532,286212.2369660093
0.3216321632,286239.7980238158
0.3217321732,286265.4655545938
0.3218321832,286292.6107834976
0.3219321932,286324.6049356818
0.3220322032,286364.8192363008
0.3221322132,286416.6292946819
0.3222322232,286518.2913986433
0.3223322332,286688.6476507693
0.3224322432,286904.3953818896
0.3225322532,287142.2319228328
0.3226322632,287378.8546044287
0.3227322732,287590.9607575061
0.3228322832,287755.2477128943
0.3229322932,287848.4128014226
0.3230323032,287881.0960275537
0.3231323132,287909.1953911415
0.3232323232,287934.0485580406
0.3233323332,287955.3701894447
0.3234323432,287972.8749465477
0.3235323532,287986.2774905434
0.3236323632,287995.2924826258
0.3237323732,287999.6345839885
0.3238323832,288000.0000000000
0.3239323932,288000.0000000000
0.3240324032,288000.0000000000
0.3241324132,288000.0000000000
0.3242324232,288000.0000000000
0.3243324332,288000.0000000000
0.3244324432,288000.0000000000
0.3245324532,288000.0000000000
0.3246324632,288000.0000000000
0.3247324732,288000.0000000000
0.3248324832,288000.0000000000
0.3249324932,288000.0000000000
0.3250325033,288000.0000000000
0.3251325133,288000.0000000000
0.3252325233,288000.0000000000
0.3253325333,288000.0000000000
0.3254325433,288000.0000000000
0.3255325533,288000.0000000000
0.3256325633,288000.0000000000
0.3257325733,288000.0000000000
0.3258325833,288000.0000000000
0.3259325933,288000.0000000000
0.3260326033,288000.0000000000
0.3261326133,288000.0000000000
0.3262326233,288000.0000000000
0.3263326333,288000.0000000000
0.3264326433,288000.0000000000
0.3265326533,288000.0000000000
0.3266326633,288000.0000000000
0.3267326733,288000.0000000000
0.3268326833,288000.0000000000
0.3269326933,288000.0000000000
0.3270327033,288000.0000000000
0.3271327133,288000.0000000000
0.3272327233,288000.0000000000
0.3273327333,288000.0000000000
0.3274327433,288000.0000000000
0.3275327533,288000.0000000000
0.3276327633,288000.0000000000
0.3277327733,288000.0000000000
0.3278327833,288000.0000000000
0.3279327933,288000.0000000000
0.3280328033,288000.0000000000
0.3281328133,288000.0000000000
0.3282328233,288000.0000000000
0.3283328333,288000.0000000000
0.3284328433,288000.0000000000
0.3285328533,288000.0000000000
0.3286328633,288000.0000000000
0.3287328733,288000.0000000000
0.3288328833,288000.0000000000
0.3289328933,288000.0000000000
0.3290329033,288000.0000000000
0.3291329133,288000.0000000000
0.3292329233,288000.0000000000
0.3293329333,288000.0000000000
0.3294329433,288000.0000000000
0.3295329533,288000.0000000000
0.3296329633,288000.0000000000
0.3297329733,288000.0000000000
0.3298329833,288000.0000000000
0.3299329933,288000.0000000000
0.3300330033,288000.0000000000
0.3301330133,288000.0000000000
0.3302330233,288000.0000000000
0.3303330333,288000.0000000000
0.3304330433,288000.0000000000
0.3305330533,288000.0000000000
0.3306330633,288000.0000000000
0.3307330733,288000.0000000000
0.3308330833,288000.0000000000
0.3309330933,288000.0000000000
0.3310331033,288000.0000000000
0.3311331133,288000.0000000000
0.3312331233,288000.0000000000
0.3313331333,288000.0000000000
0.3314331433,288000.0000000000
0.3315331533,288000.0000000000
0.3316331633,288000.0000000000
0.3317331733,288000.0000000000
0.3318331833,288000.0000000000
0.3319331933,288000.0000000000
0.3320332033,288018.9310111153
0.3321332133,288109.5790874033
0.3322332233,288255.1600907607
0.3323332333,288433.4296170089
0.3324332433,288622.1432619686
0.3325332533,288799.0566214612
0.3326332633,288941.9252913074
0.3327332733,289028.5048673283
0.3328332833,289046.4416614214
0.3329332933,289050.4281332354
0.3330333033,289053.0879560647
0.3331333133,289054.9291528957
0.3332333233,289056.4597467144
0.3333333333,289058.1877605071
0.3334333433,289060.6212172598
0.3335333533,289064.2681399589
0.3336333633,289079.2937184718
0.3337333733,289276.8821539281
0.3338333833,289673.5160209099
0.3339333933,290208.1618129813
0.3340334033,290819.7860237067
0.3341334133,291447.3551466495
0.3342334233,292029.8356753746
0.3343334333,292506.1941034455
0.3344334433,292815.9800264791
0.3345334533,293035.7074673609
0.3346334633,293247.6556173309
0.3347334733,293445.4604721957
0.3348334833,293622.7580277628
0.3349334933,293773.1842798392
0.3350335034,293890.3752242323
0.3351335134,293967.9668567489
0.3352335234,293999.5951731966
0.3353335334,294000.0000000000
0.3354335434,294000.0000000000
0.3355335534,294000.0000000000
0.3356335634,294000.0000000000
0.3357335734,294000.0000000000
0.3358335834,294000.0000000000
0.3359335934,294000.0000000000
0.3360336034,294000.0000000000
0.3361336134,294000.0000000000
0.3362336234,294000.0000000000
0.3363336334,294000.0000000000
0.3364336434,294000.0000000000
0.3365336534,294000.0000000000
0.3366336634,294000.0000000000
0.3367336734,294000.0000000000
0.3368336834,294000.0000000000
0.3369336934,294000.0000000000
0.3370337034,294000.0000000000
0.3371337134,294000.0000000000
0.3372337234,294000.0000000000
0.3373337334,294000.0000000000
0.3374337434,294000.0000000000
0.3375337534,294000.0000000000
0.3376337634,294000.0000000000
0.3377337734,294002.3760524199
0.3378337834,294045.0717464853
0.3379337934,294134.8681707181
0.3380338034,294263.3918993298
0.3381338134,294422.2695065315
0.3382338234,294603.1275665346
0.3383338334,294797.5926535503
0.3384338434,294997.2913417901
0.3385338534,295194.4168885681
0.3386338634,295452.3409767428
0.3387338734,295793.6055755217
0.3388338834,296182.6349595949
0.3389338934,296583.8534036512
0.3390339034,296961.6851823805
0.3391339134,297280.5545704722
0.3392339234,297504.8858426159
0.3393339334,297599.1032735009
0.3394339434,297600.0000000000
0.3395339534,297600.0000000000
0.3396339634,297600.0000000000
0.3397339734,297600.0000000000
0.3398339834,297600.0000000000
0.3399339934,297600.0000000000
0.3400340034,297600.0000000000
0.3401340134,297600.0000000000
0.3402340234,297600.0000000000
0.3403340334,297600.0000000000
0.3404340434,297600.0000000000
0.3405340534,297600.0000000000
0.3406340634,297600.0000000000
0.3407340734,297600.0000000000
0.3408340834,297600.0000000000
0.3409340934,297600.0000000000
0.3410341034,297608.6418713451
0.3411341134,297670.4179933639
0.3412341234,297777.4960298716
0.3413341334,297913.0477391809
0.3414341434,298060.2448796050
0.3415341534,298202.2592094567
0.3416341634,298322.2624870492
0.3417341734,298403.4264706952
0.3418341834,298432.0466316658
0.3419341934,298443.0062017380
0.3420342034,298451.3058580119
0.3421342134,298457.7291040037
0.3422342234,298463.0594432295
0.3423342334,298468.0803792055
0.3424342434,298473.5754154481
0.3425342534,298480.3280554732
0.3426342634,298489.1217481605
0.3427342734,298500.4530438082
0.3428342834,298513.9162486928
0.3429342934,298528.9301170979
0.3430343034,298544.9134033071
0.3431343134,298561.2848616045
0.3432343234,298577.4632462735
0.3433343334,298592.8673115979
0.3434343434,298606.9158118614
0.3435343534,298619.7561470512
0.3436343634,298632.1892889396
0.3437343734,298644.2669561937
0.3438343834,298656.0356484709
0.3439343934,298667.5418654283
0.3440344034,298678.8321067233
0.3441344134,298689.9528720133
0.3442344234,298700.9506609555
0.3443344334,298711.6465070363
0.3444344434,298721.6054813175
0.3445344534,298731.0925621865
0.3446344634,298740.4096914972
0.3447344734,298749.8588111033
0.3448344834,298759.7418628582
0.3449344934,298770.3607886159
0.3450345035,298782.0175302299
0.3451345135,298794.6973544871
0.3452345235,298807.1520311895
0.3453345335,298819.8446941610
0.3454345435,298833.5132195425
0.3455345535,298848.8954834749
0.3456345635,298866.7293620991
0.3457345735,298887.7527315560
0.3458345835,298912.7034679863
0.3459345935,298945.3024086794
0.3460346035,299021.2171427557
0.3461346135,299138.8299042239
0.3462346235,299282.9807598669
0.3463346335,299438.5097764686
0.3464346435,299590.2570208118
